numero_leccion,titulo,url,descripcion,ejemplos_codigo,categoria
57,Python Lists,https://www.w3schools.com/python/python_lists.asp,"Python Lists
List
Lists are used to store multiple items in a single variable.
Lists are one of 4 built-in data types in Python used to store collections of 
data, the other 3 are Tuple , Set , and Dictionary , all with different qualities and usage.
Lists are created using square brackets:
Example
Create a List:
List Items
List items are ordered, changeable, and allow duplicate values.
List items are indexed, the first item has index [0] ,
the second item has index [1] etc.
Ordered
When we say that lists are ordered, it means that the items have a defined order, and that order will not change.
If you add new items to a list,
the new items will be placed at the end of the list.
Note: There are some list methods that will change the order, but in general: the order of the items will not change.
Changeable
The list is changeable, meaning that we can change, add, and remove items in a list after it has been created.
Allow Duplicates
Since lists are indexed, lists can have items with the same value:
Example
Lists allow duplicate values:
List Length
To determine how many items a list has, use the len() function:
Example
Print the number of items in the list:
List Items - Data Types
List items can be of any data type:
Example
String, int and boolean data types:
A list can contain different data types:
Example
A list with strings, integers and boolean values:
type()
From Python's perspective, lists are defined as objects with the data type 'list':
Example
What is the data type of a list?
The list() Constructor
It is also possible to use the list() constructor when creating a 
new list.
Example
Using the list() constructor to make a List:
Python Collections (Arrays)
There are four collection data types in the Python programming language:
List is a collection which is ordered and changeable. Allows duplicate members.
Tuple is a collection which is ordered and unchangeable. Allows duplicate members.
Set is a collection which is unordered, 
unchangeable*, and unindexed. No duplicate members.
Dictionary is a collection which is ordered** 
and changeable. No duplicate members.
*Set items are unchangeable, but you can remove and/or add items 
  whenever you like.
**As of Python version 3.7, dictionaries are ordered . 
  In Python 3.6 and earlier, dictionaries are unordered .
When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.","thislist = [""apple"", ""banana"", ""cherry""]

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry"", ""apple"", ""cherry""]

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

print(len(thislist))
---
list1 = [""apple"", ""banana"", ""cherry""]

list2 = [1, 5, 7, 9, 3]

list3 = [True, False, False]
---
list1 = [""abc"", 34, True, 40, ""male""]
---
mylist = [""apple"", ""banana"", ""cherry""]

print(type(mylist))
---
thislist = list((""apple"", ""banana"", ""cherry"")) # note the double round-brackets

print(thislist)",Python Básico
58,Access List Items,https://www.w3schools.com/python/python_lists_access.asp,"Python - Access List Items
Access Items
List items are indexed and you can access them by referring to the index number:
Example
Print the second item of the list:
Note: The first item has index 0.
Negative Indexing
Negative indexing means start from the end
-1 refers to the last item, -2 refers to the second last item etc.
Example
Print the last item of the list:
Range of Indexes
You can specify a range of indexes by specifying where to start and where to 
end the range.
When specifying a range, the return value will be a new list with the 
specified items.
Example
Return the third, fourth, and fifth item:
Note: The search will start at index 2 (included) and end at index 5 (not included).
Remember that the first item has index 0.
By leaving out the start value, the range will start at the first item:
Example
This example returns the items from the beginning to, but NOT including, ""kiwi"":
By leaving out the end value, the range will go on to the end of the list:
Example
This example returns the items from ""cherry"" to the end:
Range of Negative Indexes
Specify negative indexes if you want to start the search from the end of the 
list:
Example
This example returns the items from ""orange"" (-4) to, but NOT including 
""mango"" (-1):
Check if Item Exists
To determine if a specified item is present in a list use the in keyword:
Example
Check if ""apple"" is present in the list:","thislist = [""apple"", ""banana"", ""cherry""]

print(thislist[1])
---
thislist = [""apple"", ""banana"", ""cherry""]

print(thislist[-1])
---
thislist = [""apple"", ""banana"", ""cherry"", ""orange"",
  ""kiwi"", ""melon"", ""mango""]

print(thislist[2:5])
---
thislist = [""apple"", ""banana"", ""cherry"", ""orange"",
  ""kiwi"", ""melon"", ""mango""]

print(thislist[:4])
---
thislist = [""apple"", ""banana"", ""cherry"", ""orange"",
  ""kiwi"", ""melon"", ""mango""]

print(thislist[2:])
---
thislist = [""apple"", ""banana"", ""cherry"", ""orange"",
  ""kiwi"", ""melon"", ""mango""]

print(thislist[-4:-1])
---
thislist = [""apple"", ""banana"", ""cherry""]

  if ""apple"" in thislist:
  print(""Yes, 'apple' is in the fruits list"")",Python Básico
59,Change List Items,https://www.w3schools.com/python/python_lists_change.asp,"Python - Change List Items
Change Item Value
To change the value of a specific item, 
refer to the index number:
Example
Change the second item:
Change a Range of Item Values
To change the value of items within a specific range, define a list with the new values, and refer to the range of index numbers where you want to insert the new values:
Example
Change the values ""banana"" and ""cherry"" with the values ""blackcurrant"" and ""watermelon"":
If you insert more items than you replace, the new items will be inserted 
where you specified, and the remaining items will move accordingly:
Example
Change the second value by replacing it with two new 
values:
Note: The length of the list will change when the number of items inserted does not match the number of items replaced.
If you insert less items than you replace, the new items will be inserted 
where you specified, and the remaining items will move accordingly:
Example
Change the second and third value by replacing it with one value:
Insert Items
To insert a new list item, without replacing any of the existing values, we can use the insert() method.
The insert() method inserts an item at the specified index:
Example
Insert ""watermelon"" as the third item:
Note: As a result of the example above, the list will now contain 4 items.","thislist = [""apple"", ""banana"", ""cherry""]

thislist[1] = ""blackcurrant""

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""mango""]

thislist[1:3] = [""blackcurrant"", ""watermelon""]

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]
thislist[1:2] = [""blackcurrant"",
  ""watermelon""]
print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]
thislist[1:3] = [""watermelon""]
print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

thislist.insert(2, ""watermelon"")

print(thislist)",Python Básico
60,Add List Items,https://www.w3schools.com/python/python_lists_add.asp,"Python - Add List Items
Append Items
To add an item to the end of the list, use the append() method:
Example
Using the append() method to append an item:
Insert Items
To insert a list item at a specified index, use the insert() method.
The insert() method inserts an item at the specified index:
Example
Insert an item as the second position:
Note: As a result of the examples above, the lists will now contain 4 items.
Extend List
To append elements from another list to the current list, use the extend() method.
Example
Add the elements of tropical to thislist :
The elements will be added to the end of the list.
Add Any Iterable
The extend() method does not have to append lists , you can add any iterable object (tuples, sets, dictionaries 
etc.).
Example
Add elements of a tuple to a list:","thislist = [""apple"", ""banana"", ""cherry""]

thislist.append(""orange"")

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

thislist.insert(1, ""orange"")

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

tropical = [""mango"", ""pineapple"", ""papaya""]

thislist.extend(tropical)

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

  thistuple = (""kiwi"", ""orange"")

thislist.extend(thistuple)

print(thislist)",Python Básico
61,Remove List Items,https://www.w3schools.com/python/python_lists_remove.asp,"Python - Remove List Items
Remove Specified Item
The remove() method removes the specified item.
Example
Remove ""banana"":
If there are more than one item with the specified value, the remove() method removes the first 
occurrence:
Example
Remove the first occurrence of ""banana"":
Remove Specified Index
The pop() method removes the specified 
index.
Example
Remove the second item:
If you do not specify the index, the pop() method removes the last item.
Example
Remove the last item:
The del keyword also removes the specified 
index:
Example
Remove the first item:
The del keyword can also delete the list completely.
Example
Delete the entire list:
Clear the List
The clear() method empties the list.
The list still remains, but it has no content.
Example
Clear the list content:","thislist = [""apple"", ""banana"", ""cherry""]

thislist.remove(""banana"")

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry"", ""banana"", ""kiwi""]

thislist.remove(""banana"")

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

thislist.pop(1)

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

thislist.pop()

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

  del
thislist[0]
print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

  del
thislist
---
thislist = [""apple"", ""banana"", ""cherry""]

  thislist.clear()
print(thislist)",Python Básico
62,Loop Lists,https://www.w3schools.com/python/python_lists_loop.asp,"Python - Loop Lists
Loop Through a List
You can loop through the list items by using a for loop:
Example
Print all items in the list, one by one:
Learn more about for loops in our Python For Loops Chapter.
Loop Through the Index Numbers
You can also loop through the list items by referring to their index number.
Use the range() and len() functions to create a suitable iterable.
Example
Print all items by referring to their index number:
The iterable created in the example above is [0, 1, 2] .
Using a While Loop
You can loop through the list items by using a while loop.
Use the len() function to determine the length of the list,
then start at 0 and loop your way through the list items by referring to their indexes.
Remember to increase the index by 1 after each iteration.
Example
Print all items, using a while loop to go 
  through all the index numbers
Learn more about while loops in our Python While Loops Chapter.
Looping Using List Comprehension
List Comprehension offers the shortest syntax for looping through lists:
Example
A short hand for loop that will print all items in a list:
Learn more about list comprehension in the next chapter: List Comprehension .","thislist = [""apple"", ""banana"", ""cherry""]

  for x in thislist:
  print(x)
---
thislist = [""apple"", ""banana"", ""cherry""]
for i
  in range(len(thislist)):


print(thislist[i])
---
thislist = [""apple"", ""banana"", ""cherry""]
i = 0

  while i < len(thislist):


print(thislist[i])
  i = i + 1
---
thislist = [""apple"", ""banana"", ""cherry""]
[print(x) for x in thislist]",Python Básico
63,List Comprehension,https://www.w3schools.com/python/python_lists_comprehension.asp,"Python - List Comprehension
List Comprehension
List comprehension offers a shorter syntax when you want to create a new list based on the values of an 
existing list.
Example:
Based on a list of fruits, you want a new list, containing only the fruits 
with the letter ""a"" in the name.
Without list comprehension you will have to write a for statement 
with a conditional test inside:
Example
With list comprehension you can do all that with only one line of code:
Example
The Syntax
The return value is a new list, leaving the old list unchanged.
Condition
The condition is like a filter that only accepts the items that evaluate to True .
Example
Only accept items that are not ""apple"":
The condition if x != ""apple"" will return True for all elements other 
than ""apple"", making the new list contain all fruits except ""apple"".
The condition is optional and can be omitted:
Example
With no if statement:
Iterable
The iterable can be any iterable object, like a list, tuple, set etc.
Example
You can use the range() function to create an iterable:
Same example, but with a condition:
Example
Accept only numbers lower than 5:
Expression
The expression is the current item in the iteration, but it is also the 
outcome, which you can manipulate before it ends up like a list item in the new 
list:
Example
Set the values in the new list to upper case:
You can set the outcome to whatever you like:
Example
Set all values in the new list to 'hello':
The expression can also contain conditions, not like a filter, but as a 
way to manipulate the outcome:
Example
Return ""orange"" instead of ""banana"":
The expression in the example above says:
""Return the item if it is not banana, if it is banana return orange"".","fruits = [""apple"", ""banana"", ""cherry"", ""kiwi"", ""mango""]
newlist = []


for x in fruits:
  if ""a"" in x:

  newlist.append(x)
print(newlist)
---
fruits = [""apple"", ""banana"", ""cherry"", ""kiwi"", ""mango""]
newlist = [x
  for x in fruits if ""a"" in x]
print(newlist)
---
newlist = [x for x in fruits if x != ""apple""]
---
newlist = [x for x in fruits]
---
newlist = [x for x in range(10)]
---
newlist = [x for x in range(10) if x < 5]
---
newlist = [x.upper()
  for x in fruits]
---
newlist = ['hello' for x in fruits]
---
newlist = [x if x != ""banana"" else ""orange""
  for x in fruits]",Python Básico
64,Sort Lists,https://www.w3schools.com/python/python_lists_sort.asp,"Python - Sort Lists
Sort List Alphanumerically
List objects have a sort() method that will sort the list alphanumerically, ascending, by default:
Example
Sort the list alphabetically:
Example
Sort the list numerically:
Sort Descending
To sort descending, use the keyword argument reverse = True :
Example
Sort the list descending:
Example
Sort the list descending:
Customize Sort Function
You can also customize your own function by using the keyword argument key = function .
The function will return a number that will be used to sort the list (the 
lowest number first):
Example
Sort the list based on how close the number is to 50:
Case Insensitive Sort
By default the sort() method is case sensitive,
resulting in all capital letters being sorted before lower case letters:
Example
Case sensitive sorting can give an unexpected result:
Luckily we can use built-in functions as key functions when sorting a list.
So if you want a case-insensitive sort function, use str.lower as a key function:
Example
Perform a case-insensitive sort of the list:
Reverse Order
What if you want to reverse the order of a list, regardless of the alphabet?
The reverse() method reverses the current sorting order of the elements.
Example
Reverse the order of the list items:","thislist = [""orange"", ""mango"", ""kiwi"",
  ""pineapple"", ""banana""]
thislist.sort()

print(thislist)
---
thislist = [100, 50, 65, 82, 23]
thislist.sort()

print(thislist)
---
thislist = [""orange"", ""mango"", ""kiwi"",
  ""pineapple"", ""banana""]
thislist.sort(reverse = True)

print(thislist)
---
thislist = [100, 50, 65, 82, 23]
thislist.sort(reverse = True)

print(thislist)
---
def myfunc(n):
  return abs(n - 50)
thislist = [100, 50, 65, 82, 23]
thislist.sort(key =
  myfunc)
print(thislist)
---
thislist = [""banana"", ""Orange"", ""Kiwi"", ""cherry""]
thislist.sort()
print(thislist)
---
thislist = [""banana"", ""Orange"", ""Kiwi"", ""cherry""]
thislist.sort(key
  = str.lower)
print(thislist)
---
thislist = [""banana"", ""Orange"", ""Kiwi"", ""cherry""]
thislist.reverse()
print(thislist)",Python Básico
65,Copy Lists,https://www.w3schools.com/python/python_lists_copy.asp,"Python - Copy Lists
Copy a List
You cannot copy a list simply by typing list2 = 
list1 , because: list2 will only be a reference to list1 , and changes made in list1 will automatically also be made in list2 .
Use the copy() method
You can use the built-in List method copy() to copy a list.
Example
Make a copy of a list with the copy() method:
Use the list() method
Another way to make a copy is to use the built-in method list() .
Example
Make a copy of a list with the list() method:
Use the slice Operator
You can also make a copy of a list by using the : (slice) operator.
Example
Make a copy of a list with the : operator:","thislist = [""apple"", ""banana"", ""cherry""]
mylist
  = thislist.copy()

  print(mylist)
---
thislist = [""apple"", ""banana"", ""cherry""]
mylist
  = list(thislist)

  print(mylist)
---
thislist = [""apple"", ""banana"", ""cherry""]

mylist = thislist[:]
print(mylist)",Python Básico
66,Join Lists,https://www.w3schools.com/python/python_lists_join.asp,"Python - Join Lists
Join Two Lists
There are several ways to join, or concatenate, two or more lists in Python.
One of the easiest ways are by using the + operator.
Example
Join two list:
Another way to join two lists is by appending all the items from list2 into 
list1, one by one:
Example
Append list2 into list1:
Or you can use the extend() method, 
where the purpose is to add elements from one list to another 
list:
Example
Use the extend() method to add list2 at the end of list1:","list1 = [""a"", ""b"", ""c""]
list2 = [1, 2, 3]
list3 = list1 + list2

  print(list3)
---
list1 = [""a"", ""b"" , ""c""]
list2 = [1, 2, 3]


for x in list2:
  list1.append(x)
print(list1)
---
list1 = [""a"", ""b"" , ""c""]
list2 = [1, 2, 3]
list1.extend(list2)

  print(list1)",Python Básico
67,List Methods,https://www.w3schools.com/python/python_lists_methods.asp,"Python - List Methods
List Methods
Python has a set of built-in methods that you can use on lists.
Method
Description
append()
Adds an element at 
  the end of the list
clear()
Removes all the 
  elements from the list
copy()
Returns a copy of the 
  list
count()
Returns the number of 
  elements with the specified value
extend()
Add the elements of a 
  list (or any iterable), to the end of the current list
index()
Returns the index of 
  the first element with the specified value
insert()
Adds an element at 
  the specified position
pop()
Removes the element at the 
  specified position
remove()
Removes the  
  item with the specified value
reverse()
Reverses the order 
  of the list
sort()
Sorts the list",,Python Básico
68,List Exercises,https://www.w3schools.com/python/python_lists_exercises.asp,"Python List Exercises
Test Yourself With Exercises
Now you have learned a lot about lists, and how to use them in Python.
Are you ready for a test?
Test your Python List skills with exercises from all categories:
Exercises
Tip: Sign in to track your progress.
Lists 3 exercises
Access Lists 4 exercises
Change Lists 3 exercises
Add Lists 3 exercises
Remove Lists 3 exercises
Loop Lists 3 exercises
List Comprehension 3 exercises
Sort Lists 3 exercises
Copy Lists 3 exercises
Join Lists 3 exercises
Log in to track your progress
If you haven't already, sign up to become a W3Schooler, and get points for every exercise you complete.
As a logged-in W3Schools user you will have access to many features like having your own web page , track your learning progress , receive personal guided paths , and more .
The Exercise
The exercises are a mix of ""multiple choice"" and ""fill in the blanks"" questions.
There are between 3 and 9 questions in each category.
The answer can be found in the corresponding tutorial chapter.
If you're stuck, or answer wrong, you can try again or hit the ""Show Answer"" button to see the correct answer.
More Exercises:
Find a complete collection of Python Exercises for each chapter in this tutorial in our Python Exercises page.",,Python Básico
69,Code Challenge,https://www.w3schools.com/python/python_challenges_lists_basics.asp,"Python Lists Code Challenge
Challenge: Lists Basics
Test your understanding of creating, accessing, changing, adding, and removing list items.",,Python Básico
70,Python Tuples,https://www.w3schools.com/python/python_tuples.asp,"Python Tuples
Tuple
Tuples are used to store multiple items in a single variable.
Tuple is one of 4 built-in data types in Python used to store collections of 
data, the other 3 are List , Set , and Dictionary , all with different qualities and usage.
A tuple is a collection which is ordered and unchangeable .
Tuples are written with round brackets.
Example
Create a Tuple:
Tuple Items
Tuple items are ordered, unchangeable, and allow duplicate values.
Tuple items are indexed, the first item has index [0] , the second item has index [1] etc.
Ordered
When we say that tuples are ordered, it means that the items have a defined order, and that order will not change.
Unchangeable
Tuples are unchangeable, meaning that we cannot change, add or remove items after the tuple has been created.
Allow Duplicates
Since tuples are indexed, they can have items with the same value:
Example
Tuples allow duplicate values:
Tuple Length
To determine how many items a tuple has, use the len() function:
Example
Print the number of items in the tuple:
Create Tuple With One Item
To create a tuple with only one item, you have to add a comma after the item, 
otherwise Python will not recognize it as a tuple.
Example
One item tuple, remember the comma:
Tuple Items - Data Types
Tuple items can be of any data type:
Example
String, int and boolean data types:
A tuple can contain different data types:
Example
A tuple with strings, integers and boolean values:
type()
From Python's perspective, tuples are defined as objects with the data type 'tuple':
Example
What is the data type of a tuple?
The tuple() Constructor
It is also possible to use the tuple() constructor to make a tuple.
Example
Using the tuple() method to make a tuple:
Python Collections (Arrays)
There are four collection data types in the Python programming language:
List is a collection which is ordered and changeable. Allows duplicate members.
Tuple is a collection which is ordered and unchangeable. Allows duplicate members.
Set is a collection which is unordered, 
unchangeable*, and unindexed. No duplicate members.
Dictionary is a collection which is ordered** 
and changeable. No duplicate members.
*Set items are unchangeable, but you can remove and/or add items 
  whenever you like.
**As of Python version 3.7, dictionaries are ordered . 
  In Python 3.6 and earlier, dictionaries are unordered .
When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.","thistuple = (""apple"", ""banana"", ""cherry"")

print(thistuple)
---
thistuple = (""apple"", ""banana"", ""cherry"", ""apple"", ""cherry"")

print(thistuple)
---
thistuple = (""apple"", ""banana"", ""cherry"")

print(len(thistuple))
---
thistuple = (""apple"",)

  print(type(thistuple))
#NOT a tuple
thistuple = (""apple"")

  print(type(thistuple))
---
tuple1 = (""apple"", ""banana"", ""cherry"")

tuple2 = (1, 5, 7, 9, 3)

tuple3 = (True, False, False)
---
tuple1 = (""abc"", 34, True, 40, ""male"")
---
mytuple = (""apple"", ""banana"", ""cherry"")

print(type(mytuple))
---
thistuple = tuple((""apple"", ""banana"", ""cherry"")) # note the double round-brackets

print(thistuple)",Python Básico
71,Python Tuples,https://www.w3schools.com/python/python_tuples.asp,"Python Tuples
Tuple
Tuples are used to store multiple items in a single variable.
Tuple is one of 4 built-in data types in Python used to store collections of 
data, the other 3 are List , Set , and Dictionary , all with different qualities and usage.
A tuple is a collection which is ordered and unchangeable .
Tuples are written with round brackets.
Example
Create a Tuple:
Tuple Items
Tuple items are ordered, unchangeable, and allow duplicate values.
Tuple items are indexed, the first item has index [0] , the second item has index [1] etc.
Ordered
When we say that tuples are ordered, it means that the items have a defined order, and that order will not change.
Unchangeable
Tuples are unchangeable, meaning that we cannot change, add or remove items after the tuple has been created.
Allow Duplicates
Since tuples are indexed, they can have items with the same value:
Example
Tuples allow duplicate values:
Tuple Length
To determine how many items a tuple has, use the len() function:
Example
Print the number of items in the tuple:
Create Tuple With One Item
To create a tuple with only one item, you have to add a comma after the item, 
otherwise Python will not recognize it as a tuple.
Example
One item tuple, remember the comma:
Tuple Items - Data Types
Tuple items can be of any data type:
Example
String, int and boolean data types:
A tuple can contain different data types:
Example
A tuple with strings, integers and boolean values:
type()
From Python's perspective, tuples are defined as objects with the data type 'tuple':
Example
What is the data type of a tuple?
The tuple() Constructor
It is also possible to use the tuple() constructor to make a tuple.
Example
Using the tuple() method to make a tuple:
Python Collections (Arrays)
There are four collection data types in the Python programming language:
List is a collection which is ordered and changeable. Allows duplicate members.
Tuple is a collection which is ordered and unchangeable. Allows duplicate members.
Set is a collection which is unordered, 
unchangeable*, and unindexed. No duplicate members.
Dictionary is a collection which is ordered** 
and changeable. No duplicate members.
*Set items are unchangeable, but you can remove and/or add items 
  whenever you like.
**As of Python version 3.7, dictionaries are ordered . 
  In Python 3.6 and earlier, dictionaries are unordered .
When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.","thistuple = (""apple"", ""banana"", ""cherry"")

print(thistuple)
---
thistuple = (""apple"", ""banana"", ""cherry"", ""apple"", ""cherry"")

print(thistuple)
---
thistuple = (""apple"", ""banana"", ""cherry"")

print(len(thistuple))
---
thistuple = (""apple"",)

  print(type(thistuple))
#NOT a tuple
thistuple = (""apple"")

  print(type(thistuple))
---
tuple1 = (""apple"", ""banana"", ""cherry"")

tuple2 = (1, 5, 7, 9, 3)

tuple3 = (True, False, False)
---
tuple1 = (""abc"", 34, True, 40, ""male"")
---
mytuple = (""apple"", ""banana"", ""cherry"")

print(type(mytuple))
---
thistuple = tuple((""apple"", ""banana"", ""cherry"")) # note the double round-brackets

print(thistuple)",Python Básico
72,Access Tuples,https://www.w3schools.com/python/python_tuples_access.asp,"Python - Access Tuple Items
Access Tuple Items
You can access tuple items by referring to the index number, inside square 
brackets:
Example
Print the second item in the tuple:
Note: The first item has index 0.
Negative Indexing
Negative indexing means start from the end.
-1 refers to the last item, -2 refers to the second last item etc.
Example
Print the last item of the tuple:
Range of Indexes
You can specify a range of indexes by specifying where to start and where to 
end the range.
When specifying a range, the return value will be a new tuple with the 
specified items.
Example
Return the third, fourth, and fifth item:
Note: The search will start at index 2 (included) and end at index 5 (not included).
Remember that the first item has index 0.
By leaving out the start value, the range will start at the first item:
Example
This example returns the items from the beginning to, but NOT included, ""kiwi"":
By leaving out the end value, the range will go on to the end of the tuple:
Example
This example returns the items from ""cherry"" and to the end:
Range of Negative Indexes
Specify negative indexes if you want to start the search from the end of the 
tuple:
Example
This example returns the items from index -4 (included) to index -1 (excluded)
Check if Item Exists
To determine if a specified item is present in a tuple use the in keyword:
Example
Check if ""apple"" is present in the tuple:","thistuple = (""apple"", ""banana"", ""cherry"")

print(thistuple[1])
---
thistuple = (""apple"", ""banana"", ""cherry"")

print(thistuple[-1])
---
thistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")

print(thistuple[2:5])
---
thistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")

print(thistuple[:4])
---
thistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")

print(thistuple[2:])
---
thistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")

print(thistuple[-4:-1])
---
thistuple = (""apple"", ""banana"", ""cherry"")

  if ""apple"" in thistuple:
  print(""Yes, 'apple' is in the fruits
  tuple"")",Python Básico
73,Update Tuples,https://www.w3schools.com/python/python_tuples_update.asp,"Python - Update Tuples
Tuples are unchangeable, meaning that you cannot change, add, or remove items once the tuple is created.
But there are some workarounds.
Change Tuple Values
Once a tuple is created, you cannot change its values. Tuples are unchangeable , 
or immutable as it also is called.
But there is a workaround. You can convert the tuple into a list, change the 
list, and convert the list back into a tuple.
Example
Convert the tuple into a list to be able to change it:
Add Items
Since tuples are immutable, they do not have a built-in append() method, but 
there are other ways to add items to a tuple.
1. Convert into a list : Just like the workaround for changing a tuple, you can convert it into a list, add your item(s), and convert it back into a tuple.
Example
Convert the tuple into a list, add ""orange"", and convert it back into a tuple:
2. Add tuple to a tuple . You are allowed to add tuples to 
tuples, so if you want to add one item, (or many), create a new tuple with the 
item(s), and add it to the existing tuple:
Example
Create a new tuple with the value ""orange"", and add that tuple:
Note: When creating a tuple with only one item, remember to include a comma 
  after the item, otherwise it will not be identified as a tuple.
Remove Items
Note: You cannot remove items in a tuple.
Tuples are unchangeable , so you cannot remove items 
from it, but you can use the same workaround as we used for changing and adding tuple items:
Example
Convert the tuple into a list, remove ""apple"", and convert it back into a tuple:
Or you can delete the tuple completely:
Example
The del keyword can delete the tuple 
completely:","x = (""apple"", ""banana"", ""cherry"")
y = list(x)
y[1] = ""kiwi""
x =
  tuple(y)
print(x)
---
thistuple = (""apple"", ""banana"", ""cherry"")
y = list(thistuple)
y.append(""orange"")

  thistuple =
  tuple(y)
---
thistuple = (""apple"", ""banana"", ""cherry"")
y = (""orange"",)
thistuple += y


print(thistuple)
---
thistuple = (""apple"", ""banana"", ""cherry"")
y = list(thistuple)
y.remove(""apple"")

  thistuple =
  tuple(y)
---
thistuple = (""apple"", ""banana"", ""cherry"")

  del
thistuple
print(thistuple)
  #this will raise an error because the tuple no longer exists",Python Básico
74,Unpack Tuples,https://www.w3schools.com/python/python_tuples_unpack.asp,"Python - Unpack Tuples
Unpacking a Tuple
When we create a tuple, we normally assign values to it. This is called ""packing"" a tuple:
Example
Packing a tuple:
But, in Python, we are also allowed to extract the values back into variables. This is called ""unpacking"":
Example
Unpacking a tuple:
Note: The number of variables must match the number of values in the tuple, 
  if not, you must use an asterisk to collect the remaining values as a list.
Using Asterisk *
If the number of variables is less than the number of values, you can add an * to the variable name and the
values will be assigned to the variable as a list:
Example
Assign the rest of the values as a list called ""red"":
If the asterisk is added to another variable name than the last,
Python will assign values to the variable until the number of values left matches the number of variables left.
Example
Add a list of values the ""tropic"" variable:","fruits = (""apple"", ""banana"", ""cherry"")
---
fruits = (""apple"", ""banana"", ""cherry"")



(green, yellow, red) = fruits



print(green)

print(yellow)

print(red)
---
fruits = (""apple"", ""banana"", ""cherry"", ""strawberry"", ""raspberry"")



(green, yellow, *red) = fruits



print(green)

print(yellow)

print(red)
---
fruits = (""apple"", ""mango"", ""papaya"", ""pineapple"", ""cherry"")



(green, *tropic, red) = fruits



print(green)

print(tropic)

print(red)",Python Básico
75,Loop Tuples,https://www.w3schools.com/python/python_tuples_loop.asp,"Python - Loop Tuples
Loop Through a Tuple
You can loop through the tuple items by using a for loop.
Example
Iterate through the items and print the values:
Learn more about for loops in our Python For Loops Chapter.
Loop Through the Index Numbers
You can also loop through the tuple items by referring to their index number.
Use the range() and len() functions to create a suitable iterable.
Example
Print all items by referring to their index number:
Using a While Loop
You can loop through the tuple items by using a while loop.
Use the len() function to determine the length of the tuple,
then start at 0 and loop your way through the tuple items by referring to their indexes.
Remember to increase the index by 1 after each iteration.
Example
Print all items, using a while loop to go through all the index numbers:
Learn more about while loops in our Python While Loops Chapter.","thistuple = (""apple"", ""banana"", ""cherry"")

  for x in thistuple:
  print(x)
---
thistuple = (""apple"", ""banana"", ""cherry"")

for i in range(len(thistuple)):

  print(thistuple[i])
---
thistuple = (""apple"", ""banana"", ""cherry"")

i = 0

while i < len(thistuple):

  print(thistuple[i])

  i = i + 1",Python Básico
76,Join Tuples,https://www.w3schools.com/python/python_tuples_join.asp,"Python - Join Tuples
Join Two Tuples
To join two or more tuples you can use the + operator:
Example
Join two tuples:
Multiply Tuples
If you want to multiply the content of a tuple a given number of times, you can use the * operator:
Example
Multiply the fruits tuple by 2:","tuple1 = (""a"", ""b"" , ""c"")
tuple2 = (1, 2, 3)

  tuple3 = tuple1 + tuple2

  print(tuple3)
---
fruits = (""apple"", ""banana"", ""cherry"")
mytuple = fruits * 2

  print(mytuple)",Python Básico
77,Tuple Methods,https://www.w3schools.com/python/python_tuples_methods.asp,"Python - Tuple Methods
Tuple Methods
Python has two built-in methods that you can use on tuples.
Method
Description
count()
Returns the number of times a specified value occurs in a tuple
index()
Searches the tuple for a specified value and returns the position of where it was found",,Python Básico
